
backend  | 2026-04-01 11:54:19.256 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/fantasy_19/index.html
backend  | 2026-04-01 11:54:19.257 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/novels_46/index.html
backend  | 2026-04-01 11:54:19.258 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:19.261 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/thriller_37/index.html
backend  | 2026-04-01 11:54:19.261 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:19.263 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/travel_2/index.html
backend  | 2026-04-01 11:54:19.263 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.263 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/contemporary_38/index.html
backend  | 2026-04-01 11:54:19.264 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.264 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/biography_36/index.html
backend  | 2026-04-01 11:54:19.264 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.265 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.265 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.265 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.266 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.266 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.266 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.267 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.267 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.267 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.267 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.267 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.268 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.268 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.269 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.269 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.269 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/paranormal_24/index.html
backend  | 2026-04-01 11:54:19.270 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.271 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/romance_8/index.html
backend  | 2026-04-01 11:54:19.272 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.272 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/religion_12/index.html
backend  | 2026-04-01 11:54:19.273 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/food-and-drink_33/index.html
backend  | 2026-04-01 11:54:19.275 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/self-help_41/index.html
backend  | 2026-04-01 11:54:19.448 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/short-stories_45/index.html
backend  | 2026-04-01 11:54:19.449 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.449 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.449 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.449 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:19.449 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/womens-fiction_9/index.html
backend  | 2026-04-01 11:54:19.451 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 0
backend  | 2026-04-01 11:54:19.454 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/fantasy_19/index.html
backend  | 2026-04-01 11:54:19.454 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:19.454 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:19.454 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:19.454 | WARNING:services.scraper_service:Skipping JS-heavy page
